Time,Duration,SrcDevice,DstDevice,Protocol,SrcPort,DstPort,SrcPackets,DstPackets,SrcBytes,DstBytes
1720176266,12718,Comp516294,Comp329842,6,Port54403,445,8218,6846,7839972,7434756
1720176428,11748,Comp679356,Comp393198,6,Port41039,443,9713,42,5905504,50484
1720176839,8975,Comp654038,Comp228954,17,Port28515,500,4206,8554,3007290,7296562
1720177865,16770,Comp144583,Comp898521,6,Port36457,445,11146,10458,10521824,9673650
1720178047,17184,Comp235883,Comp912181,6,Port48645,25,11038,467,8201234,381539
1720178594,8067,Comp782474,Comp309437,6,Port25481,443,568455,966,586077844,14546506
1720179206,12846,Comp721407,Comp329842,6,Port12059,445,503391,1636,298007788,13250909
1720179210,11231,Comp147986,Comp573916,6,Port32396,22,11541,7296,5193450,8565504
1720179432,10686,Comp127895,Comp955337,6,Port65505,53,4198,9133,3660656,639310
1720180508,1828,Comp114833,Comp852902,6,Port8259,80,5954,9875,6251700,6428625
1720180952,3772,Comp852902,Comp795264,17,Port12226,123,11181,9374,12030756,12898624
1720181262,17820,Comp111156,Comp424132,17,Port65220,53,3229,6925,3051405,2735375
1720181961,4400,Comp362609,Comp100000,17,Port54556,500,10616,8427,7431200,10112400
1720182788,11731,Comp579118,Comp187068,17,Port8573,138,1930,3359,1922280,2596507
1720184125,16407,Comp114833,Comp118871,6,Port14728,3389,3518,8945,3852210,2111020
1720184665,10844,Comp995267,Comp293600,6,Port45590,993,4660,2195,2297380,428025
1720184821,3871,Comp127895,Comp664505,17,Port51505,68,5797,11561,4341953,2520298
1720185405,15474,Comp490789,Comp431255,17,Port48372,68,2919,501,3003651,360219
1720185989,582,Comp923139,Comp405733,17,Port56585,138,10604,11330,10678228,5540370
1720186098,13016,Comp477748,Comp795264,6,Port33715,22,7977,5526,6094428,7437996
1720186162,4792,Comp516294,Comp255630,6,Port57577,445,8047,7733,3411928,8923882
1720186236,11525,Comp228954,Comp782474,17,Port39473,137,8781,1917,12012408,475416
1720186266,8650,Comp675254,Comp556450,17,Port31713,123,7647,3832,6347010,2965968
1720186777,10243,Comp318192,Comp803281,6,Port42081,995,7723,10346,6402367,11980668
1720187834,6875,Comp490789,DNS,17,Port28687,161,7927,169,5731221,168155
1720187867,9521,Comp852902,Comp207492,6,Port40143,995,8646,2299,9934254,121847
1720188750,16844,Comp336148,Comp658094,17,Port54813,123,11051,7579,5315531,371371
1720188832,14875,Comp955337,DNS,6,Port62839,443,2359,9650,3321472,8607800
1720190376,7534,Comp744581,Comp385395,17,Port38408,137,6206,5175,806780,7182900
1720191887,16943,Comp679356,Comp714633,6,Port1393,995,2212,1050,128296,118650
1720191957,16003,Comp114833,Comp150536,6,Port41103,3389,2182,1764,1710688,495684
1720191990,11292,Comp396858,Comp723487,6,Port17274,993,11397,10684,14747718,3365460
1720192269,10704,Comp692997,Comp920919,6,Port16253,995,5673,2583,306342,1304415
1720192625,642,Comp118871,Comp885616,6,Port57872,993,8450,6943,8711950,9296677
1720194444,9434,Comp198162,Comp118871,17,Port29806,137,8746,11238,5326314,15980436
1720195310,3828,Comp439536,Comp852902,6,Port52015,3389,381,4507,27051,2194909
1720197881,2884,Comp574773,Comp490789,17,Port24857,53,5906,794,3431386,881340
1720198574,15450,Comp663497,Comp187068,6,Port40172,110,2164,9756,2129376,526824
1720198809,4879,Comp437739,Comp794320,6,Port43945,22,3759,9449,3627435,7426914
1720200714,11078,Comp562571,Comp692997,6,Port58649,587,2259,7812,2889261,7468272
1720201255,15609,Comp362609,Comp517345,6,Port13699,80,7996,10824,11842076,14060376
1720201514,10762,Comp278057,Comp293600,6,Port37229,445,1585,9309,188615,11533851
1720201642,14039,Comp207492,Comp231236,6,Port27199,22,5403,8260,6980676,1065540
1720201754,13951,Comp309437,Comp574773,17,Port30946,68,3669,4001,198126,2572643
1720202456,8054,Comp141961,Comp627014,6,Port55777,445,11553,736,16902039,111136
1720202580,16591,Comp834256,Comp664505,17,Port9786,1900,9456,8711,11054064,461683
1720204102,16362,Comp187068,Comp892394,6,Port36276,445,4226,10150,6034728,2699900
1720205279,6079,Comp150536,BackupServer,6,Port26043,3389,3521,8341,485898,11694082
1720205425,14745,Comp584383,Comp437739,6,Port58829,995,8610,7839,1274280,3339414
1720205923,3295,Comp654763,Comp678020,6,Port14985,143,7579,8619,11201762,9644661
1720207487,2018,Comp803281,Mail,6,Port16024,995,6661,3324,3004111,3573300
1720208078,9540,Comp329842,Comp584383,6,Port6884,3389,867,1403,517599,1832318
1720208875,10907,Comp966362,Comp439536,6,Port29403,25,931,7555,440363,6172435
1720209265,10504,Comp122535,Comp658094,6,Port1721,110,7636,11317,2046448,16556771
1720209613,14379,Comp349447,Comp393198,6,Port33306,587,5637,1638,806091,1084356
1720209885,7037,Comp387691,Comp547568,6,Port15447,443,9954,854,2359098,1015406
1720210351,14550,Comp898521,BackupServer,6,Port26865,25,350,8491,446600,10036362
1720212059,16238,Comp920919,Comp595110,17,Port40065,123,2233,5071,176407,4224143
1720213635,1645,Comp898521,FileServer,6,Port45182,110,9478,10835,12766866,5450005
1720214215,8086,Comp782474,Comp458510,6,Port4974,587,11749,5662,4241389,1534402
1720214436,4043,Comp314473,Comp658094,6,Port10618,443,8814,6260,8135322,1026640
1720215659,11817,Comp892394,Comp664505,6,Port21523,25,154,741,63910,569088
1720215817,7435,Comp547568,Comp918279,6,Port34531,22,607,11425,813380,7072075
1720215829,5069,Comp493273,Comp458510,17,Port58020,68,10539,3970,1032822,1369650
1720218026,4530,Comp356695,Comp549343,6,Port9976,25,5996,5257,6487672,6087606
1720218733,6385,Comp405733,Comp255630,6,Port5402,995,5962,7549,8370648,2091073
1720218879,1961,Comp100000,Comp405733,6,Port41614,80,11538,10290,7880454,7532280
1720219006,1883,Comp141961,Comp387691,6,Port64173,445,2976,9541,2077248,6354306
1720219831,11318,Comp235883,Comp490789,6,Port54584,25,3416,9283,881328,13608878
1720219851,16970,Comp278057,Comp731825,6,Port37501,143,8234,1266,10885348,243072
1720220383,9135,Comp714633,Comp892394,17,Port2314,138,10851,1061,15614589,1367629
1720220456,16692,Comp593922,Comp314473,6,Port38196,445,4390,9975,3353960,10364025
1720222771,2790,Comp499855,Comp803281,6,Port30501,80,1813,10951,1903650,13075494
1720222866,17518,Comp304009,Comp293600,6,Port29857,587,675,7484,773550,8793700
1720222975,10555,Comp692997,Comp884824,17,Port32809,1900,80,10925,44560,12760400
1720223582,13387,Comp846125,Comp638936,6,Port37248,53,4492,3810,202140,2571750
1720223884,1117,Comp385395,Comp130485,6,Port47489,3389,6366,4216,1445082,3743808
1720224756,10873,Comp396858,Comp664505,17,Port13418,53,5872,2040,7921328,1166880
1720224886,6895,Comp437739,Comp826274,6,Port5844,443,2871,9521,3462426,12900955
1720225041,16172,Comp588967,Comp795264,17,Port4341,53,8119,8032,1445182,2963808
1720225442,14265,Comp860515,Comp458510,6,Port27217,110,10550,2695,12765500,2428195
1720227188,15556,Comp731825,Comp387691,6,Port33792,443,2795,11990,3714555,4172520
1720227303,16021,Comp946215,Comp458510,17,Port51696,137,8087,364,6728384,212212
1720227341,12972,Comp556450,Comp972911,6,Port28987,587,6540,9243,4564920,13365378
1720227472,4414,Comp131751,Comp517345,6,Port35353,53,8242,2495,12354758,813370
1720229138,5093,Comp477748,Comp972911,6,Port64034,443,176,9407,231088,12539531
1720230097,15471,Comp588967,Comp324834,6,Port49398,53,8079,5807,4879716,7125189
1720230325,10828,Comp923139,Comp955337,17,Port45596,137,8968,2808,6600448,1611792
1720230503,16051,Comp834256,Comp595110,6,Port24506,443,8147,693,11528005,402633
1720230796,14310,Comp516294,Comp324834,17,Port10842,53,10085,7455,13967725,357840
1720231338,10924,Comp130485,Comp675254,6,Port60380,143,8965,1920,8606400,2292480
1720231762,2745,Comp912181,Comp362609,6,Port36730,143,11818,5397,11652548,5461764
1720232583,17679,Comp100000,Comp972911,6,Port6013,993,8038,11405,8962370,16822375
1720232640,4374,Comp477748,Comp679356,6,Port32137,443,5355,10651,2468655,4952715
1720232815,4431,Comp328683,Comp437739,17,Port6905,137,10011,5926,13795158,3685972
1720232868,2630,Comp516294,Comp803281,6,Port64330,587,8337,8779,3910053,9147718
1720233283,1242,Comp962233,Comp723487,6,Port35117,445,6697,9877,8391341,5303949
1720233404,6751,Comp362609,Comp118871,6,Port51663,587,6943,7278,8588491,3675390
1720233553,15182,Comp567603,Comp658094,6,Port31397,443,4208,2479,1939888,713952
1720234337,15584,Comp923139,Comp714633,17,Port2297,161,7364,9737,8976716,14430234
1720234422,8837,Comp898521,Comp923139,6,Port42212,3389,5602,1062,7316212,779508
1720234748,5664,Comp130485,Comp231236,6,Port43157,3389,1574,6269,1204110,7290847
1720234780,6236,Comp692997,Comp314473,6,Port15800,25,5283,9366,4369041,9309804
1720235082,16540,Comp147986,Comp627014,6,Port47243,53,11398,6847,8924634,6265005
1720235098,995,Comp679356,Comp658094,17,Port15605,161,3990,4186,418950,2076256
1720235687,1035,Comp364557,Comp675254,6,Port45638,3389,8129,4995,6738941,2497500
1720236138,1164,Comp731825,Comp293600,6,Port49350,3389,4986,5517,5100678,4132233
1720237740,15982,Comp364557,Comp918279,6,Port9891,80,3428,8928,2944652,2115936
1720237747,1633,Comp663497,Comp692997,6,Port19846,445,4620,11905,3552780,9809720
1720238132,16947,Comp723487,Comp782474,17,Port11558,1900,11510,9342,8874210,1606824
1720238816,3306,Comp100000,Comp141961,6,Port47943,22,1334,3798,1097882,1674918
1720239485,9870,Comp627014,Comp962233,6,Port16220,53,8014,1334,11187544,1285976
1720240423,17467,Comp437739,Comp834256,6,Port42357,22,9966,5677,6378240,420098
1720240499,2086,Comp387691,Comp846125,17,Port27962,1900,2223,10295,815841,1080975
1720241758,5065,Comp329842,Comp827253,17,Port6399,161,9077,7617,1207241,2696418
1720241888,13096,Comp794320,Comp679356,6,Port57968,53,7640,3861,10016040,4413123
1720242116,14707,Comp802471,Comp654763,6,Port46900,443,4051,1068,1227453,1294416
1720242566,16332,Comp943258,Comp387691,6,Port17902,53,2121,3026,1374408,124066
1720243149,350,Comp567603,Comp187068,6,Port57763,443,11341,8597,12974104,3825665
1720243702,13986,Comp593922,Comp966362,6,Port46752,995,2365,8039,709500,980758
1720243834,5793,Comp235883,Comp477748,6,Port53707,995,11392,5420,4340352,325200
1720244107,10039,Comp834256,Comp207492,17,Port12515,1900,7778,4006,7521326,5668490
1720244389,16311,Comp235883,Comp826274,6,Port1595,53,10280,2100,9827680,1386000
1720244533,16240,Comp144583,Comp654038,6,Port5011,53,3556,11669,1404620,14014469
1720244857,3331,Comp627014,Comp393198,6,Port35842,25,353,5166,293343,5351976
1720245306,8472,Comp606940,Comp384614,6,Port51773,25,7865,9206,8399820,6407376
1720245448,5113,Comp826274,Comp654763,6,Port59945,445,4455,5528,1617165,6290864
1720246314,11067,Comp246872,Comp692997,6,Port63018,445,6603,6830,4536261,2752490
1720246367,14877,Comp606940,Comp954988,17,Port39648,1900,5488,7688,2464112,4951072
1720246381,5723,Comp562571,Comp954988,6,Port41747,25,3858,4269,5447496,2527248
1720246488,2185,Comp490789,Comp328683,17,Port19753,500,8624,11245,5174400,9828130
1720246726,1158,Comp118871,Comp782474,6,Port1098,587,6010,5487,7746890,1903989
1720246756,958,Comp918279,Comp803281,6,Port13574,587,7618,9180,10093850,10355040
1720246867,6596,Comp802471,Comp144583,6,Port4608,143,8066,10996,2290744,13953924
1720247996,17387,Comp943990,Comp663497,17,Port45211,68,602107,4589,810437098,2831174
1720248476,4532,Comp802471,Comp731825,6,Port33480,143,3964,2808,440004,3776760
1720249078,7286,Comp141961,Comp943258,6,Port50779,53,9206,11635,5560424,11332490
1720249845,12150,Comp943258,Comp794320,6,Port10577,443,2635,9430,716720,11353720
1720250931,11842,Comp654038,Comp517345,6,Port59896,995,11381,9489,1217767,9944472
1720251254,4861,Comp912181,Comp147986,6,Port47442,53,9712,11352,8206640,16244712
1720251366,2288,Comp255630,Comp714275,6,Port59453,25,6618,335,6068706,61640
1720251818,2818,Comp424132,Comp396858,6,Port42856,587,2164,11336,1923796,3729544
1720252011,3963,Comp114833,Comp912181,17,Port22911,1900,10848,1399,7040352,913547
1720252265,1551,Comp692997,Comp668118,6,Port41419,3389,6654,1743,7904952,1648878
1720253466,8280,Comp723487,Comp678020,6,Port39981,993,9778,2616,7411724,3497592
1720253584,11624,Comp111156,Comp946215,6,Port12695,110,330,1359,270930,241902
1720253713,12153,Comp923139,Comp714275,6,Port7573,110,4055,1002,2777675,274548
1720253778,16362,Comp664505,Comp943990,17,Port42974,68,3596,1501,1229832,1945296
1720254675,5279,Comp731825,Comp198162,6,Port7117,110,9764,5825,9715180,2865900
1720254756,11786,Comp943258,Comp593922,6,Port7497,995,5574,4470,6967500,286080
1720256169,15923,Comp329480,Comp396858,17,Port5634,1900,1409,4088,681956,4206552
1720256412,511,Comp952578,Comp802471,6,Port41160,53,7382,2061,5285512,2722581
1720256514,14060,Comp257122,Comp658094,6,Port60835,53,1905,11675,2558415,15842975
1720256588,1587,Comp362609,Comp744581,6,Port33087,443,5360,3989,1827760,5133843
1720256708,9928,Comp556450,Comp943258,6,Port10857,445,11908,5672,7799740,714672
1720256901,14953,Comp255630,Comp385395,6,Port34097,587,5214,1706,2257662,402616
1720257014,8266,Comp147986,Comp493273,6,Port32139,80,5144,2545,2767472,3333950
1720258524,10076,Comp336148,Comp490789,6,Port39302,143,483,2811,342930,2954361
1720258762,11152,Comp144583,Comp826274,6,Port28962,25,5527,11648,7665949,4204928
1720258843,10401,Comp424132,Comp847313,17,Port35351,53,11494,2115,666652,1279575
1720259149,13170,Comp100000,Comp130485,6,Port21975,587,11412,6166,6413544,7991136
1720259944,15465,Comp993209,Comp111156,6,Port59482,80,11560,6530,15074240,9115880
1720260225,2429,Comp255630,Comp922028,6,Port35714,80,4342,876,699062,1172088
1720261880,7486,Comp255630,Comp304009,6,Port21073,143,785,4211,611515,2998232
1720262067,15347,Comp995267,Comp547568,6,Port1204,995,2844,970,756504,1136840
1720262289,6865,Comp309437,Comp228954,6,Port44808,445,2536,2099,2170816,220395
1720262293,8809,Comp318192,Comp834256,17,Port25548,53,934,8103,1010588,11246964
1720263533,13359,Comp255630,Comp547568,6,Port17088,22,8512,6821,8231104,2482844
1720264109,16836,Comp714275,Comp224037,17,Port31947,138,6271,5937,5393060,8567091
1720264125,4529,Comp517345,Comp573916,6,Port32320,22,132076,2561,175925949,777743
1720265802,17199,Comp658094,Comp387691,6,Port52846,80,2397,7490,1965540,10411100
1720265967,12775,Comp131751,Comp962233,6,Port36026,143,8352,10855,7800768,8781695
1720266451,553,Comp516294,Comp349447,6,Port46244,53,778,10195,123702,8043855
1720266529,15508,Comp892394,Comp150536,6,Port42768,3389,8657,2078,614647,2134106
1720266726,6921,Comp692997,Comp943990,6,Port55843,995,9757,8176,2722203,5854016
1720266982,5080,Comp943990,Comp972911,6,Port1424,445,3044,2926,2520432,4178328
1720267022,9472,Comp826274,Comp884824,6,Port25299,143,3943,10341,2436774,1995813
1720267710,10372,Comp362609,BackupServer,6,Port47176,993,5226,5675,2999724,5663650
1720268020,9713,Comp349447,Comp744581,6,Port10114,587,6953,8912,4825382,3163760
1720268048,995,Comp349447,Comp493273,6,Port29529,143,6346,6471,9417464,608274
1720269089,14803,Comp943258,Comp437739,6,Port26896,993,1256,8092,739784,8027264
1720269365,6152,Comp834256,Comp943990,6,Port52997,53,4545,11218,3126960,11543322
1720269960,2540,Comp304009,Comp384614,6,Port63152,80,6067,1616,4695858,363600
1720271110,10185,Comp309437,Comp396858,17,Port7883,500,7365,10843,8617050,11938143
1720271124,11205,Comp860515,Comp567603,6,Port14850,25,7582,5793,8416020,8197095
1720271162,1864,Comp516294,Comp127895,6,Port50969,53,7989,1705,11735841,1798775
1720271254,16966,Comp309437,Comp654038,6,Port12297,445,5398,5197,5225264,1928087
1720271690,10811,Comp723487,Comp595110,6,Port33083,995,6030,670,8634960,109210
1720271690,17940,Comp847313,Comp235883,17,Port61945,1900,4050,6488,3774600,1089984
1720272107,12068,Comp224037,Comp692997,6,Port63942,143,3260,5667,2689500,5343981
1720272742,182,Comp150536,Comp231236,17,Port62305,500,3732,4693,3187128,1797419
1720272793,3751,Comp336148,Comp246872,17,Port9694,68,5261,5330,3898401,3096730
1720272880,17506,Comp114833,Comp437739,6,Port10651,445,1313,7445,437229,826395
1720273606,10073,Comp257122,Comp962233,6,Port12379,25,2625,9920,1506750,6775360
1720274104,2200,Comp309437,Comp144583,6,Port50662,993,1389,4709,1280658,1327938
1720274486,1337,Comp122535,Comp246872,6,Port12573,110,4904,202,4531296,134128
1720274615,9665,Comp329480,Comp995267,6,Port28747,110,5948,6691,1611908,6008518
1720274676,10694,Comp885616,Comp654763,6,Port53818,22,1958,11336,2375054,16346512
1720274851,4435,Comp654038,Comp111156,6,Port32777,53,1666,4738,1799280,2188956
1720275121,3508,Comp567603,Comp912181,6,Port61703,22,6309,1471,5085054,747268
1720275839,10915,Comp654038,Comp439536,6,Port33195,587,2682,10821,1877400,13082589
1720276442,7840,Comp150536,Comp329480,6,Port25522,143,10416,5031,8895264,7199361
1720276482,667,Comp431255,Comp141961,17,Port63495,67,1978,4480,1756464,2822400
1720276675,1038,Comp567603,Comp834256,6,Port36315,443,5781,3544,3838584,1927936
1720277999,4290,Comp150536,Comp588967,6,Port12936,3389,9630,8771,12509370,9490222
1720278088,10153,Comp516294,Comp912181,17,Port41954,68,1246,1749,337666,1988613
1720278153,5411,Comp255630,Comp147986,6,Port50895,25,5397,7364,3151848,7908936
1720278388,270,Comp349447,Comp638936,6,Port55115,445,5662,4184,3510440,4075216
1720279264,16481,Comp663497,Comp898521,6,Port1390,995,6631,4626,1226735,1100988
1720279746,12482,Comp111156,Comp329480,6,Port8016,80,10629,2588,1806930,1092136
1720280582,10505,Comp393198,Comp314473,17,Port41576,68,422222,9691,485555457,4487169
1720281428,4397,Comp993209,Comp431255,6,Port48886,445,4526,5442,5295420,3314178
1720281639,12748,Comp558739,Comp678020,6,Port43129,587,4757,11130,2721004,14123970
1720281664,17032,Comp328683,Comp946215,6,Port25721,80,7488,9935,3204864,3636210
1720282555,12168,Comp329480,Comp516294,6,Port49647,80,3581,9125,2266773,9699875
1720282901,5323,Comp847313,Comp606940,6,Port38389,443,8216,5402,8782904,3532908
1720283259,7061,Comp826274,Comp362609,6,Port60759,22,4589,11383,2166008,3357985
1720283444,16724,Comp556450,Comp224037,6,Port24743,80,724,7019,98464,2561935
1720286645,253,Comp584383,Comp962233,6,Port49655,443,6418,5235,4190954,5402520
1720286751,3984,Comp943990,WebServer,6,Port10299,53,3018,4169,2758452,4977786
1720286913,1927,Comp364557,Comp257122,6,Port48256,22,4303,10964,3442400,5712244
1720286997,11542,Comp437739,Comp356695,6,Port48224,3389,3885,3050,1130535,4205950
1720287247,8259,Comp567603,Comp309437,6,Port17396,80,1640,10514,2084440,1282708
1720287696,2398,Comp228954,Comp362609,6,Port5001,995,3470,2743,3338140,2411097
1720287955,16943,Comp654763,Comp364557,6,Port65074,3389,10964,9148,11961724,3412204
1720289103,9931,Comp638936,Comp943258,6,Port5959,587,3842,3385,5524796,4542670
1720289268,4478,Comp393198,Comp424132,17,Port31241,68,8789,10022,6934521,11455146
1720289682,17025,Comp946215,Comp150536,6,Port1096,53,4904,10027,4340040,1253375
1720289901,12570,Comp224037,Comp654038,17,Port27954,67,796,8761,919380,5344210
1720290332,2338,Comp898521,Comp198162,17,Port53985,500,10052,11905,11750788,13428840
1720290486,14878,Comp920919,Comp579118,6,Port33401,443,10868,6147,13878436,5132745
1720290744,1063,Comp943990,Comp127895,6,Port16490,445,2828,10064,3020304,7598320
1720290775,16322,Comp405733,Comp993209,6,Port26445,995,2046,6629,253704,1584331
1720292811,7082,Comp314473,Comp387691,6,Port6981,995,11168,464,6153568,405072
